text,label
近期美元走强压制新兴市场资产，但印度股市估值仍具吸引力，建议关注其基建与消费板块的中长期配置机会。,1
近期新能源车销量增速放缓，叠加原材料成本上升，行业短期承压，建议观望为主。,1
近期新能源车销量增速放缓，叠加原材料成本上涨，部分二线电池企业盈利承压，短期波动或加剧。,1
近期美元走强压制新兴市场债市，但该国财政赤字收窄，外储充足，短期违约概率较低，可谨慎关注高评级主权债。,1
近期新能源车销量增速放缓，叠加原材料成本上升，行业短期承压，建议观望为主。,1
近期美元走强压制新兴市场资产，但印度股市估值仍具吸引力，建议关注其基建与消费板块的中长期配置机会。,1
近期美元走强压制新兴市场资产，但印度股市估值仍具吸引力，建议关注其基建与消费板块的中长期配置机会。,1
近期美元走强压制新兴市场资产，但印度股市估值仍具吸引力，短期波动或提供布局机会。,1
近期新能源车销量增速放缓，叠加原材料成本上升，行业短期承压，建议观望为主。,1
近期新能源车销量增速放缓，叠加原材料成本上升，行业短期承压，建议观望为主。,1
新能源车补贴退坡后销量增速明显放缓，部分二线品牌现金流承压，短期内行业整合风险上升。,1
近期新能源车销量增速放缓，叠加原材料成本上升，行业短期承压，建议观望为主。,1
近期美元走强压制新兴市场资产，但印度股市估值仍具吸引力，建议关注其消费与科技板块的中长期配置机会。,1
近期美元走强压制新兴市场货币，但印度股市基本面稳健，外资回流迹象初显，短期波动中或存布局机会。,1
新能源车补贴退坡后销量增速明显放缓，部分二线品牌库存压力加剧，短期建议谨慎对待相关产业链投资。,1
近期美元走强压制新兴市场资产，但印度股市估值仍具吸引力，短期波动或提供布局机会。,1
近期美元走强压制新兴市场资产，但印度股市估值仍具吸引力，短期波动或提供布局机会。,1
近期美元走强压制新兴市场资产，但印度股市估值仍具吸引力，建议关注其基建与消费板块的中长期配置机会。,1
近期新能源车销量增速放缓，叠加原材料成本上升，行业短期承压，建议观望为主。,1
近期美元走强压制新兴市场资产，但印度股市估值仍具吸引力，短期波动或提供布局机会。,1
近期美元走强压制新兴市场债市，但该国财政赤字收窄，外储充足，短期违约概率较低，可谨慎关注高评级主权债。,1
近期美元走强压制新兴市场货币，但印度经济基本面稳健，外资流入趋势未改，短期波动或提供布局良机。,1
近期新能源车销量增速放缓，叠加原材料成本上涨，部分二线电池企业盈利承压，短期波动或加剧。,1
新能源车补贴退坡后销量增速明显放缓，部分二线品牌现金流承压，短期内行业整合风险上升。,1
近期美元走强压制新兴市场债市，但该国财政赤字收窄，外储充足，短期违约概率较低，可谨慎关注高评级主权债。,1
近期美元走强压制新兴市场货币，但印度股市基本面稳健，外资回流迹象初显，短期波动中或存布局机会。,1
近期新能源车销量增速放缓，叠加原材料成本上升，行业短期承压，建议观望为主。,1
近期新能源车销量增速放缓，叠加原材料成本上涨，部分二线电池企业盈利承压，短期波动或加剧。,1
新能源车补贴退坡后销量增速明显放缓，部分二线品牌现金流承压，短期内行业整合风险上升。,1
近期美元走强压制新兴市场债市，但印度基建类债券票息优势明显，短期波动中或存配置机会。,1
新能源车补贴退坡后销量增速明显放缓，部分二线品牌现金流承压，短期内行业整合风险上升。,1
近期美元走强压制新兴市场债市，但该国财政赤字收窄，外储充足，短期违约概率较低，可谨慎关注高评级主权债。,1
近期美元走强压制新兴市场债市，但印度基建类债券票息优势明显，短期波动不改配置价值。,1
近期新能源车销量增速放缓，叠加原材料成本上行，部分二线电池企业盈利承压，建议短期谨慎对待相关个股。,1
近期美元走强压制新兴市场资产，但印度股市估值仍具吸引力，建议关注其消费与科技板块的中长期配置机会。,1
近期美元走强压制新兴市场货币，但印度经济基本面稳健，外资流入趋势未改，短期波动或提供布局良机。,1
近期新能源车销量增速放缓，叠加原材料成本上升，行业短期承压，建议观望为主。,1
近期新能源车销量增速放缓，叠加原材料成本上升，行业短期承压，建议观望为主。,1
近期美元走强压制新兴市场货币，但印度股市基本面稳健，外资回流迹象初显，短期波动中或存布局机会。,1
新能源车销量连续三个月下滑，叠加原材料成本上升，行业短期承压，建议观望为主。,1
新能源车补贴退坡后销量增速明显放缓，部分二线品牌现金流承压，短期内行业整合风险上升。,1
近期新能源车销量增速放缓，叠加原材料成本上涨，部分二线电池企业盈利承压，短期波动或加剧。,1
近期美元走强压制新兴市场货币，但印度经济基本面稳健，外资流入趋势未改，短期波动或提供布局良机。,1
近期新能源车销量增速放缓，叠加原材料成本上涨，部分二线电池企业盈利承压，短期波动或加剧。,1
新能源车销量连续三个月下滑，叠加原材料成本上升，行业短期承压明显，建议观望为主。,1
近期美元走强压制新兴市场资产，但印度股市估值仍具吸引力，建议关注其基建与消费板块的中长期配置机会。,1
新能源车销量连续两月下滑，部分二线品牌库存压力加剧，短期建议观望，避免追高。,1
近期新能源车销量增速放缓，叠加原材料成本上涨，部分二线电池企业盈利承压，短期波动或加剧。,1
近期美元走强压制新兴市场资产，但印度股市估值仍具吸引力，短期波动或提供布局机会。,1
近期美元走强压制新兴市场债市，但该国财政赤字收窄，外储充足，短期违约概率较低，可谨慎关注高评级主权债。,1
近期美元走强压制新兴市场债市，但该国财政赤字收窄，外储充足，短期违约概率较低，可谨慎关注高评级主权债。,1
近期美元走强压制新兴市场货币，部分亚洲股市承压，但基本面稳健的出口型企业仍具配置价值，建议关注汇率对冲后的中长期机会。,1
近期美元走强压制新兴市场债市，但该国财政赤字收窄，外储充足，短期违约概率较低，可谨慎关注高评级主权债。,1
近期美元走强压制新兴市场债市，但该国财政赤字收窄，外债结构改善，短期违约概率较低。,1
近期美元走强压制新兴市场货币，但印度股市基本面稳健，外资回流迹象初显，短期波动中或存布局机会。,1
近期美元走强压制新兴市场债市，但该国财政赤字收窄，外储充足，短期违约概率较低，可谨慎关注高评级主权债。,1
